,serial_number,case_name,case_number,judge_date,court_name,case_type,case_type_code,judge_type,judge
545,173213,컴퓨터등사용사기·전자서명법위반,2012도14097,2013.09.12,대법원,형사,400102,판결,선고
546,171433,사기·사기미수,2012노856,2013.09.06,울산지방법원,형사,400102,판결 : 상고,선고
547,192722,배임수재·축산물가공처리법위반·사기·특정범죄가중처벌등에관한법률위반(조세)·조세범처벌법위반,2012노803,2013.08.30,서울고등법원,형사,400102,판결,선고
548,172497,특정범죄 가중처벌 등에 관한 법률 위반(뇌물)·사기,2013도5080,2013.08.23,대법원,형사,400102,판결,선고
549,175079,특정경제범죄가중처벌등에관한법률위반(사기)·뇌물공여·특정경제범죄가중처벌등에관한법률위반(사기),2012고합241,2013.08.07,울산지방법원,형사,400102,판결,선고
550,172126,사기,2013노631,2013.07.29,서울남부지방법원,형사,400102,판결,선고
551,172502,특정경제범죄 가중처벌 등에 관한 법률 위반(사기)·여신전문금융업법 위반,2012도4438,2013.07.26,대법원,형사,400102,판결,선고
552,173352,농수산물의원산지표시에관한법률위반·사기·사기미수,2013노605,2013.07.17,광주지방법원,형사,400102,판결,선고
553,174692,사기,2013노1217,2013.07.17,의정부지방법원,형사,400102,판결,선고
554,174691,특정경제범죄가중처벌등에관한법률위반(사기),2013노38,2013.07.11,부산고등법원,형사,400102,판결,선고
555,170592,사기미수,2013도351,2013.07.11,대법원,형사,400102,판결,선고
556,170593,사기·횡령,2012도16334,2013.07.11,대법원,형사,400102,판결,선고
557,174739,컴퓨터등사용사기·정보통신망이용촉진및정보보호등에관한법률위반·입찰방해·컴퓨터등사용사기미수,2013고단834,2013.06.28,서울중앙지방법원,형사,400102,판결,선고
558,172435,살인·사기·공문서위조·위조공문서행사·사체은닉·사문서위조·위조사문서행사·사기미수·절도·위계공무집행방해·공전자기록등불실기재·불실기재공전자기록등행사·공문서부정행사,2013도4172,2013.06.27,대법원,형사,400102,판결,선고
559,172456,특정경제범죄가중처벌등에관한법률위반(횡령)·업무상횡령·사기·방문판매등에관한법률위반·근로기준법위반·노동조합및노동관계조정법위반·강제집행면탈,2013도2510,2013.06.27,대법원,형사,400102,판결,선고
560,183190,사기·자동차관리법위반·대부업등의등록및금융이용자보호에관한법률위반,2013노560,2013.06.26,의정부지방법원,형사,400102,판결,선고
561,209227,공갈·상해[인정된죄명:폭력행위등처벌에관한법률위반(상습상해)]·모욕·사기·무고·폭력행위등처벌에관한법률위반(상습상해)·업무방해·폭행[인정된죄명:폭력행위등처벌에관한법률위반(상습상해),2013도3829,2013.06.14,대법원,형사,400102,판결,선고
562,172784,사기,2013노489,2013.06.13,서울중앙지방법원,형사,400102,판결,선고
563,176367,의료법위반·사기,2013노335,2013.06.07,서울남부지방법원,형사,400102,판결,선고
564,172460,위증·사기,2013도3284,2013.05.23,대법원,형사,400102,판결,선고
565,169194,횡령·사기,2013도1886,2013.05.09,대법원,형사,400102,판결,선고
566,169202,특정경제범죄가중처벌등에 관한 법률 위반(횡령)·사기·횡령,2013도2857,2013.05.09,대법원,형사,400102,판결,선고
567,178421,특정경제범죄가중처벌등에관한법률위반(사기)·방위사업법위반,2012노4391,2013.05.02,서울고등법원,형사,400102,판결,선고
568,169061,사기·마약류관리에 관한 법률 위반(향정)·정신보건법 위반·건강기능식품에 관한 법률 위반,2011도10797,2013.04.26,대법원,형사,400102,판결,선고
569,169091,사기·사문서위조·위조사문서행사·대부업등의등록및금융이용자보호에관한법률위반·특정경제범죄가중처벌등에관한법률위반(사기)(인정된죄명:사기),2013도1658,2013.04.25,대법원,형사,400102,판결,선고
570,171252,사기,2013도1079,2013.04.11,대법원,형사,400102,판결,선고
571,191092,특정경제범죄가중처벌등에관한법률위반(사기)·사문서위조·위조사문서행사,2012고합453,2013.04.04,창원지방법원,형사,400102,판결 : 항소,선고
572,172141,사기·배상명령신청·배상명령신청,2012고단3614,2013.04.04,서울남부지방법원,형사,400102,판결,선고
573,171672,사기·전자금융거래법 위반,2013노290,2013.03.28,서울중앙지방법원,형사,400102,판결,선고
574,190633,사기·횡령,2012도16191,2013.03.28,대법원,형사,400102,판결,선고
575,168605,컴퓨터등 사용사기·정보통신망이용촉진 및 정보보호 등에 관한 법률 위반(정보통신망 침해등)·컴퓨터등 장애업무 방해,2010도14607,2013.03.28,대법원,형사,400102,판결,선고
576,168437,사기,2011도8325,2013.03.14,대법원,형사,400102,판결,선고
577,170790,공갈·상해[인정된죄명폭력행위등처벌에관한법률위반(상습상해)]·사기·무고·폭력행위등처벌에관한법률위반(상습상해)·업무방해·모욕·폭행[인정된죄명폭력행위등처벌에관한법률위반(상습상해)],2012노303,2013.03.13,대전지방법원,형사,400102,판결,선고
578,173377,농수산물의원산지표시에관한법률위반·사기·사기미수,2012고단224,2013.03.07,광주지방법원목포지원,형사,400102,판결,선고
579,168073,사문서위조·위조사문서행사· 사기,2011도14986,2013.02.28,대법원,형사,400102,판결,선고
580,179362,특정경제범죄가중처벌등에관한법률위반(재산국외도피)·특정경제범죄가중처벌등에관한법률위반(사기)·대외무역법위반·방위사업법위반,2012노2333,2013.02.21,서울고등법원,형사,400102,판결,선고
581,187940,위조사문서행사·특정경제범죄가중처벌등에관한법률위반(사기)(피고인1·4에대하여일부인정된죄명·사기)·업무방해·업무상횡령·특정경제범죄가중처벌등에관한법률위반(배임)·건설산업기본법위반·부동산실권리자명의등기에관한법률위반·특정경제범죄가중처벌등에관한법률위반(횡령)·사문서위조·정치자금법위반,2012고합35,2013.02.21,대구지방법원안동지원,형사,400102,판결,선고
582,173819,사기,2012고단2431,2013.02.19,청주지방법원,형사,400102,판결,선고
583,183175,사기·자동차관리법위반·대부업등의등록및금융이용자보호에관한법률위반,2011고단1604,2013.02.15,의정부지방법원고양지원,형사,400102,판결,선고
584,170184,특정경제범죄가중처벌등에 관한 법률 위반(횡령)·사기·횡령,2012노2856,2013.02.08,서울고등법원,형사,400102,판결,선고
585,176359,의료법위반·사기,2012고단1232,2013.02.07,서울남부지방법원,형사,400102,판결,선고
586,167523,사기·무고·공전자기록 등 불실기재·불실기재 공전자기록 등 행사·공인중개사의 업무 및 부동산 거래신고에 관한 법률 위반,2012도12363,2013.01.24,대법원,형사,400102,판결,선고
587,167524,특정경제범죄가중처벌 등에 관한 법률 위반(횡령)·특정경제범죄가중처벌 등에 관한 법률 위반(배임)·상호저축은행법 위반·주식회사의 외부감사에 관한 법률 위반·업무상 배임·업무방해·자본시장과 금융투자업에 관한 법률 위반·뇌물공여·특정경제범죄가중처벌등에 관한 법률위반(사기)·상법위반,2012도10629,2013.01.24,대법원,형사,400102,판결,선고
588,170174,횡령·사기,2012노1670,2013.01.23,대전지방법원,형사,400102,판결,선고
589,172770,사기,2012고단2488,2013.01.22,서울중앙지방법원,형사,400102,판결,선고
590,170435,사기·사문서위조·위조사문서행사·대부업등의 등록 및 금융이용자보호에 관한 법률 위반·특정경제범죄가중처벌등에 관한 법률 위반(사기)(인정된 죄명 사기),2012노3677,2013.01.18,부산지방법원,형사,400102,판결,선고
591,170707,여신전문금융업법 위반·범인도피·사기,2012도12732,2013.01.10,대법원,형사,400102,판결,선고
592,174674,특정경제범죄가중처벌등에관한법률위반(사기)·배상명령신청,2012고합248,2012.12.28,부산지방법원,형사,400102,판결,선고
593,193163,사기,2012노1068,2012.12.21,창원지방법원,형사,400102,판결,선고
594,183717,특정경제범죄가중처벌등에관한법률위반(횡령)[피고인1·피고인2·피고인5에대하여각일부인정된죄명:업무상횡령·피고인8(대판:피고인4)에대하여인정된죄명:특정경제범죄가중처벌등에관한법률위반(횡령)방조]·특정경제범죄가중처벌등에관한법률위반(배임)[피고인1에대하여일부인정된죄명:업무상배임]·업무상횡령[피고인1에대하여일부변경되거나인정된죄명:업무상배임]·업무상배임[피고인1·피고인3(대판:피고인2)에대하여각일부변경된죄명:특정경제범죄가중처벌등에관한법률위반(배임)]·배임수재·사기·사기미수·특정범죄가중처벌등에관한법률위반(조세)·조세범처벌법위반·보험업법위반·독점규제및공정거래에관한법률위반,2012노755,2012.12.20,서울고등법원,형사,400102,판결,선고
595,171371,사기미수,2012노1783,2012.12.18,의정부지방법원,형사,400102,판결,선고
596,171358,사기·횡령,2012노4425,2012.12.06,수원지방법원,형사,400102,판결,선고
597,178592,특정경제범죄가중처벌등에관한법률위반(사기)·방위사업법위반,2011고합1552,2012.11.30,서울중앙지방법원,형사,400102,판결,선고
598,200572,사기,2012노2975,2012.11.29,수원지방법원,형사,400102,결정,자
599,170360,사기·사문서위조·위조사문서행사·대부업등의 등록 및 금융이용자보호에 관한 법률 위반·특정경제범죄가중처벌등에 관한 법률 위반(사기)(인정된 죄명 사기),2012고단8100,2012.11.15,부산지방법원,형사,400102,판결,선고
600,166496,사기미수·위증,2012도9603,2012.11.15,대법원,형사,400102,판결,선고
601,168936,사기,2010도6910,2012.11.15,대법원,형사,400102,판결,선고
602,166478,성폭력범죄의 처벌 등에 관한 특례법 위반(특수강도강간등)[일부인정된죄명:성폭력범죄의 처벌 및 피해자보호 등에 관한 법률 위반(특수강도강간 등)]·성폭력범죄의 처벌 및 피해자보호 등에 관한 법률 위반(특수강도강간 등)·성폭력범죄의 처벌 및 피해자보호 등에 관한 법률 위반(특수강간)·특수강도미수·야간주거침입절도·야간주거침입절도미수·사기·여신전문금융업법 위반·부착명령,2012도10410,2012.11.15,대법원,형사,400102,판결,선고
603,166475,특정경제범죄가중처벌 등에 관한 법률 위반(배임)[예비적죄명:특정경제범죄가중처벌 등에 관한 법률 위반(사기)]·조세범처벌법 위반·업무상횡령·주식회사의외부감사에 관한 법률 위반·증권거래법 위반,2010도11382,2012.11.15,대법원,형사,400102,판결,선고
604,182592,사기,2012노2476,2012.11.09,인천지방법원,형사,400102,판결,선고
605,168625,사기·정보통신망 이용촉진 및 정보보호 등에 관한 법률 위반(음란물 유포),2011도16580,2012.10.25,대법원,형사,400102,판결,선고
606,168357,대외무역법 위반·특정경제범죄 가중처벌등에 관한 법률 위반(사기)·사기,2010도16946,2012.09.27,대법원,형사,400102,판결,선고
607,165771,특정경제범죄가중처벌 등에 관한 법률 위반(배임)·사문서위조·위조사문서행사·특정경제범죄가중처벌 등에 관한 법률 위반(횡령)·특정범죄가중처벌 등에 관한 법률 위반(뇌물)·뇌물공여·특정경제범죄가중처벌 등에 관한 법률 위반(사기)·특정경제범죄가중처벌 등에 관한 법률 위반(수재 등)·특정경제범죄가중처벌 등에 관한 법률 위반(증재 등),2012도7467,2012.09.27,대법원,형사,400102,판결,선고
608,165773,사기,2010도17052,2012.09.27,대법원,형사,400102,판결,선고
609,165777,특정경제범죄가중처벌 등에 관한 법률 위반(사기)(인정된죄명:사기),2011도282,2012.09.27,대법원,형사,400102,판결,선고
610,168693,사기·무고·공전자기록등불실기재·불실기재공전자기록등행사·공인중개사의업무및부동산거래신고에관한법률위반,2012노1811,2012.09.21,대구지방법원,형사,400102,판결,선고
611,167553,상습사기[인정된 죄명: 특정경제범죄가중처벌 등에 관한 법률 위반(사기)],2012도7144,2012.08.30,대법원,형사,400102,판결,선고
612,165155,사기·범인도피교사·범인도피(피고인2에대하여인정된죄명:범인도피방조),2012도6027,2012.08.30,대법원,형사,400102,판결,선고
613,170198,특정경제범죄가중처벌등에 관한 법률 위반(횡령)·사기·횡령,2011고합433,2012.08.24,의정부지방법원,형사,400102,판결,선고
614,167369,뇌물수수(인정된죄명:배임수재)·사기·절도·허위공문서작성·허위작성공문서행사,2011도12639,2012.08.23,대법원,형사,400102,판결,선고
615,167731,성폭력범죄의 처벌 등에 관한 특례법 위반(특수강도강간 등)[일부인정된 죄명 성폭력범죄의 처벌 및 피해자보호 등에 관한 법률 위반(특수강도강간 등)]·성폭력범죄의 처벌 및 피해자보호 등에 관한 법률 위반(특수강도강간 등)·성폭력범죄의 처벌 및 피해자보호 등에 관한 법률 위반(특수강간)·특수강도미수·야간주거침입절도·야간주거침입절도미수·사기·여신전문금융업법 위반·부착명령,2012노149,2012.08.17,부산고등법원,형사,400102,판결,선고
616,168694,특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(배임)·상호저축은행법위반·주식회사의외부감사에관한법률위반·업무상배임·업무방해·자본시장과금융투자업에관한법률위반·뇌물공여·특정경제범죄가중처벌등에관한법률위반(사기)·상법위반,2012노832,2012.08.17,서울고등법원,형사,400102,판결,선고
617,167329,폭력행위 등 처벌에 관한 법률 위반(상습공갈)·폭력행위 등 처벌에 관한 법률 위반(상습협박)·사기,2012도6815,2012.08.17,대법원,형사,400102,판결,선고
618,182601,사기,2011고정1132,2012.08.03,인천지방법원,형사,400102,판결,선고
619,170183,횡령·사기,2011고단808,2012.07.27,대전지방법원논산지원,형사,400102,판결,선고
620,165293,특정경제범죄가중처벌 등에 관한 법률 위반(사기)(피고인2에 대하여 일부인정된죄명:사기)·사기·변호사법 위반·횡령·업무상횡령,2012도2937,2012.07.26,대법원,형사,400102,판결,선고
621,167770,사기미수·위증,2011노1555,2012.07.19,서울북부지방법원,형사,400102,판결,선고
622,167248,특정경제범죄가중처벌 등에 관한 법률 위반(사기)·특정경제범죄가중처벌 등에 관한 법률 위반(배임)·증권거래법 위반,2012도2623,2012.06.28,대법원,형사,400102,판결,선고
623,164319,특정경제범죄가중처벌 등에 관한 법률 위반(알선수재)·사기,2012도3927,2012.06.28,대법원,형사,400102,판결,선고
624,167309,사기·위증,2012도4773,2012.06.28,대법원,형사,400102,판결,선고
625,164172,특정경제범죄가중처벌등에관한법률위반(횡령)[피고인1에대한일부예비적죄명:특정경제범죄가중처벌등에관한법률위반(배임)]·특정경제범죄가중처벌등에관한법률위반(사기)·특정경제범죄가중처벌등에관한법률위반(배임)[피고인1에대하여일부인정된죄명:업무상배임)]·증권거래법위반·주식회사의외부감사에관한법률위반·사기·업무상배임·업무상횡령·노동조합및노동관계조정법위반·근로기준법위반,2012도1283,2012.06.14,대법원,형사,400102,판결,선고
626,167594,특정경제범죄가중처벌 등에 관한 법률 위반(배임)·사문서 위조·위조사문서행사·특정경제범죄가중처벌 등에 관한 법률 위반(횡령)·특정범죄가중처벌 등에 관한 법률 위반(뇌물)·뇌물공여·특정경제범죄가중처벌 등에 관한 법률 위반(사기)[피고인3에 대하여 일부인정된 죄명 사기]·특정경제범죄가중처벌 등에 관한 법률 위반(수재 등)·특정경제범죄가중처벌 등에 관한 법률 위반(증재 등),2011노2875,2012.06.05,서울고등법원,형사,400102,판결,선고
627,168811,사기·무고·공전자기록등불실기재·불실기재공전자기록등행사·공인중개사의업무및부동산거래신고에관한법률위반,2011고단1945,2012.06.01,대구지방법원서부지원,형사,400102,판결,선고
628,172875,뇌물수수·사기·뇌물공여·사문서위조·위조사문서행사,2012노167,2012.05.31,서울서부지방법원,형사,400102,판결,선고
629,167286,사기,2011도15639,2012.05.24,대법원,형사,400102,판결,선고
630,167265,상해·업무방해·사기·사기미수,2010도12732,2012.05.24,대법원,형사,400102,판결,선고
631,163892,특정경제범죄가중처벌 등에 관한 법률 위반(횡령)·특정경제범죄가중처벌 등에 관한 법률 위반(사기)·업무상횡령·업무상배임·사기·사문서위조·위조사문서행사·자격모용사문서작성·자격모용작성사문서행사·배임증재,2012도535,2012.05.24,대법원,형사,400102,판결,선고
632,166746,사기,2010도6659,2012.05.10,대법원,형사,400102,판결,선고
633,166769,변호사법 위반·횡령·업무상 배임·사기미수·유가증권 위조·위조 유가 증권행사,2012도2496,2012.05.10,대법원,형사,400102,판결,선고
634,163729,사기·부동산실권리자명의 등기에 관한 법률 위반·국가보안법 위반(찬양·고무 등)·남북교류협력에 관한 법률 위반·강제집행면탈,2012도635,2012.05.09,대법원,형사,400102,판결,선고
635,167769,성폭력범죄의 처벌 등에 관한 특례법 위반(특수강도강간 등)·성폭력범죄의 처벌 및 피해자보호 등에 관한 법률 위반(특수강도강간 등)·성폭력범죄의 처벌 및 피해자보호 등에 관한 법률 위반(특수강간)·특수강도미수·야간주거침입절도·야간주거침입절도미수·성폭력범죄의 처벌 등에 관한 특례법 위반(특수강도강간 등)[인정된 죄명 성폭력범죄의 처벌 및 피해자보호 등에 관한 법률 위반(특수강도강간 등)]·야간주거침입절도·사기·여신전문금융업법 위반·부착명령·부착명령,2011고합120,2012.05.04,창원지방법원진주지원,형사,400102,판결,선고
636,167094,사기·범인 도피교사·범인 도피(피고인3에 대하여 인정된 죄명:범인도피 방조),2012노504,2012.05.04,서울중앙지방법원,형사,400102,판결,선고
637,163549,사기미수·공정증서원본불실기재·불실기재공정증서원본행사·사문서변조·변조사문서행사,2009도5786,2012.04.26,대법원,형사,400102,판결,선고
638,167080,사기·방문판매등에 관한 법률위반,2010도2905,2012.04.26,대법원,형사,400102,판결,선고
639,165620,마약류관리에 관한 법률 위반(향정)(일부인정된죄명:사기),2010도16659,2012.04.13,대법원,형사,400102,판결,선고
640,165602,특정경제범죄가중처벌 등에 관한 법률 위반(사기)·위증,2011도2989,2012.04.13,대법원,형사,400102,판결,선고
641,162596,"배임(피고인1에 대하여 인정된 죄명:사기,피고인2에 대한 예비적 죄명:사기)·사기",2011도3469,2012.04.13,대법원,형사,400102,판결,선고
642,162609,특정경제범죄가중처벌 등에 관한 법률 위반(사기)·사기·사문서위조·위조사문서행사·위증교사,2012도1101,2012.04.13,대법원,형사,400102,판결,선고
643,165618,특정경제범죄가중처벌 등에 관한 법률 위반(사기)·사문서위조·위조사문서행사,2012도216,2012.04.13,대법원,형사,400102,판결,선고
644,163586,절도·컴퓨터등사용사기,2011노3337,2012.03.29,서울중앙지방법원,형사,400102,판결 : 확정,선고
645,165588,업무방해·자격모용사문서작성·자격모용작성사문서행사·사기,2011도14135,2012.03.29,대법원,형사,400102,판결,선고
646,165590,특정경제범죄가중처벌 등에 관한 법률 위반(사기)·배임수재,2012도536,2012.03.29,대법원,형사,400102,판결,선고
647,166037,특정경제범죄가중처벌 등에 관한 법률 위반(알선수재)·사기,2011노3363,2012.03.15,서울고등법원,형사,400102,판결,선고
648,164236,공문서위조(일부인정된죄명:공문서변조)·위조공문서행사(일부변경된죄명:변조공문서행사)·사기,2011도14441,2012.02.23,대법원,형사,400102,판결,선고
649,168810,특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(배임)·상호저축은행법위반·주식회사의외부감사에관한법률위반·업무상배임·업무방해·자본시장과금융투자업에관한법률위반·뇌물공여·특정경제범죄가중처벌등에관한법률위반(사기)·상법위반,2011고합403,2012.02.21,서울중앙지방법원,형사,400102,판결,선고
650,172876,사기·허위진단서작성,2011노3008,2012.02.16,대구지방법원,형사,400102,판결,선고
651,169360,"특정경제범죄 가중처벌등에 관한 법률 위반(사기)(피고인2,3에 대하여 일부인정된 죄명 사기)(주1)·사기·변호사법 위반·횡령·업무상횡령·무고",2010노2144,2012.02.10,서울고등법원,형사,400102,판결,선고
652,164774,사기,2010도11199,2012.02.09,대법원,형사,400102,판결,선고
653,161166,살인·사기·공문서 위조·위조 공문서 행사·사체 은닉·사문서 위조·위조사 문서 행사·사 기미수·절도·위계 공무 집행 방해·공전자 기록등 불실 기재·불실 기재 공전자 기록등 행사·공문서 부정 행사,2011노335,2012.02.08,부산고등법원,형사,400102,판결 : 상고,선고
654,167114,사기·범인 도피교사·범인도피,2011고단4366,2012.02.02,서울중앙지방법원,형사,400102,판결,선고
655,164796,증권거래법 위반·자본시장과금융투자업에 관한 법률 위반·특정경제범죄가중처벌 등에 관한 법률 위반(사기)·상법 위반·특정경제범죄가중처벌 등에 관한 법률 위반(횡령)·업무상횡령,2011도14247,2012.01.27,대법원,형사,400102,판결,선고
656,164758,사기·배임미수,2011도15179,2012.01.26,대법원,형사,400102,판결,선고
657,163286,특정경제범죄가중처벌등에관한법률위반(사기)·사기·사문서위조·위조사문서행사·위증교사,2010노3505,2012.01.05,서울고등법원,형사,400102,판결,선고
658,165974,특정경제범죄가중처벌 등에 관한 법률 위반(횡령)[피고인1에 대한 일부예비적죄명특정경제범죄가중처벌등에 관한 법률 위반(배임)]·특정경제범죄가중처벌 등에 관한 법률 위반(사기)·특정경제범죄가중처벌 등에 관한 법률 위반(배임)(피고인1에 대하여 일부인정된죄명업무상배임)·증권거래법위반·주식회사의외부감사에 관한 법률 위반·사기·업무상배임·업무상횡령·노동조합 및 노동관계조정법 위반·근로기준법 위반,2011노1828,2012.01.05,서울고등법원,형사,400102,판결,선고
659,221055,특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(사기)·업무상횡령·업무상배임·사기·사문서위조·위조사문서행사·자격모용사문서작성·자격모용작성사문서행사·배임증재,2011노2256,2011.12.27,서울고등법원,형사,400102,판결,선고
660,159937,자본시장과 금융투자업에 관한 법률 위반·사기,2011도9721,2011.12.22,대법원,형사,400102,판결,선고
661,186727,사기·부동산실권리자명의등기에관한법률위반·국가보안법위반(찬양·고무등)·남북교류협력에관한법률위반·강제집행면탈,2011노858,2011.12.16,의정부지방법원,형사,400102,판결,선고
662,163059,특정경제범죄가중처벌 등에 관한 법률 위반(일부인정된죄명:사기·사기미수)·사기미수·공전자기록 등 불실기재·불실기재공전자기록 등 행사,2011도8873,2011.12.13,대법원,형사,400102,판결,선고
663,164554,사기,2011도11210,2011.12.08,대법원,형사,400102,판결,선고
664,176543,부정수표단속법위반·사기,2010노1756,2011.11.29,서울동부지방법원,형사,400102,판결,선고
665,164211,사기,2010도15454,2011.11.24,대법원,형사,400102,판결,선고
666,164232,특정경제범죄가중처벌 등에 관한 법률 위반(사기),2009도980,2011.11.24,대법원,형사,400102,판결,선고
667,159450,준사기(인정된 죄명:절도)·강도치사(인정된 죄명:절도 및 유기치사)·식품 위생법 위반,2011도12302,2011.11.24,대법원,형사,400102,판결,선고
668,166051,특정경제범죄가중처벌 등에 관한 법률 위반(알선수재)·사기,2011고합662,2011.11.18,서울중앙지방법원,형사,400102,판결,선고
669,163716,근로기준법 위반·사기·사기미수·사문서위조·위조사문서행사,2011도10539,2011.11.10,대법원,형사,400102,판결,선고
670,159467,사기·사문서 위조(일부 인정된 죄명:자격 모용사 문서 작성)·위조사 문서 행사(일부 인정된 죄명:자격 모용 작성 사문서 행사)·사문서 변조·변조사 문서 행사·공전자 기록등 불실 기재·불실 기재 공전자 기록등 행사·자격 모용사 문서 작성,2011도9919,2011.11.10,대법원,형사,400102,판결,선고
671,158751,"특정 경제범죄 가중처벌등에 관한 법률위반(사기)·특정 경제범죄 가중처벌등에 관한 법률위반(횡령)[피고인1,피고인2에 대하여 일부 인정된 죄명:특정 경제범죄 가중처벌등에 관한 법률위반(배임)]·특정 경제범죄 가중처벌등에 관한 법률위반(배임)·증권 거래법 위반(인정된죄명:자본시장과 금융투자업에 관한 법률위반)·자본시장과 금융투자업에 관한 법률위반(피고인4,피고인5에 대하여 인정된 죄명:자본시장과 금융투자업에 관한 법률위반 방조, 피고인11, 피고인12에 대하여 일부 인정된 죄명:자본시장과 금융투자업에 관한 법률위반 방조)",2011도8109,2011.10.27,대법원,형사,400102,판결,선고
672,167712,사기미수·위증,2010고단714,2011.10.14,서울북부지방법원,형사,400102,판결,선고
673,169050,사문서위조·위조사문서행사·사기,2011노337,2011.10.14,인천지방법원,형사,400102,판결,선고
674,158543,사기,2011도8829,2011.10.13,대법원,형사,400102,판결,선고
675,221333,특정경제범죄가중처벌등에관한법률위반(배임)·사문서위조·위조사문서행사·특정경제범죄가중처벌등에관한법률위반(횡령)·특정범죄가중처벌등에관한법률위반(뇌물)·뇌물공여·특정경제범죄가중처벌등에관한법률위반(사기)(피고인3에대하여일부인정된죄명사기),2010고합1152,2011.10.07,서울중앙지방법원,형사,400102,판결,선고
676,160453,준사기(인정된 죄명:절도)·강도 치사(인정된 죄명:절도및 유기 치사)·식품 위생법 위반,2011노2024,2011.09.09,서울고등법원,형사,400102,판결,선고
677,157710,특정 경제 범죄 가중 처벌등에 관한 법률 위반(횡령)·특정 경제 범죄 가중 처벌등에 관한 법률 위반(배임)·유가증권 위조·위조 유가증권 행사·사문서 위조·위조 사문서 행사·공정증서 원본 불실 기재·불실 기재 공정증서 원본 행사·사기 미수·신용 훼손·무고·범인 은닉·사기·성폭력범죄의 처벌및 피해자 보호등에 관한 법률 위반(카메라등 이용 촬영)·상해·협박,2011도7262,2011.09.08,대법원,형사,400102,판결,선고
678,221339,특정경제범죄가중처벌등에관한법률위반(사기)·사기·배상명령신청,2010고합1506,2011.09.08,서울중앙지방법원,형사,400102,판결,선고
679,157261,특정 경제범죄 가중처벌등에 관한 법률위반(사기)·사기·위조 사문서 행사,2011도6507,2011.08.25,대법원,형사,400102,판결,선고
680,172862,사기·허위진단서작성,2011고단640,2011.08.18,대구지방법원서부지원,형사,400102,판결,선고
681,157096,사기·정보통신망 이용 촉진및 정보보호등에 관한 법률위반(정보통신망 침해등)·정보통신망 이용촉진및 정보보호등에 관한 법률위반,2011도5299,2011.07.28,대법원,형사,400102,판결,선고
682,157120,사기·강제집행 면탈,2011도6115,2011.07.28,대법원,형사,400102,판결,선고
683,161711,특정 경제 범죄 가중 처벌등에 관한 법률 위반(사기)·사기·건설 기술 관리법 위반·정보 통신망 이용 촉진및 정보 보호등에 관한 법률 위반(정보 통신망 침해등)·특정 경제 범죄 가중 처벌등에 관한 법률 위반(사기)방조·사기 방조,2010도4183,2011.07.28,대법원,형사,400102,판결,선고
684,170437,사기·마약류관리에 관한 법률 위반(향정)·약사법 위반·정신보건법 위반·건강기능식품에 관한 법률 위반,2011노596,2011.07.28,서울중앙지방법원,형사,400102,판결,선고
685,157085,부정경쟁 방지및 영업비밀 보호에 관한 법률위반·업무상 배임·특정경제범죄 가중처벌등에 관한 법률위반(횡령)·업무상 횡령·사기,2009도8265,2011.07.28,대법원,형사,400102,판결,선고
686,161702,사기·상해,2011도6762,2011.07.28,대법원,형사,400102,판결,선고
687,192797,특정경제범죄가중처벌등에관한법률위반(사기)·사기·배상명령신청,2011고합89,2011.07.27,서울중앙지방법원,형사,400102,판결,선고
688,160360,준사기(인정된 죄명:절도)·강도 치사(인정된 죄명:절도및 유기 치사)·식품 위생법 위반,2011고합71,2011.07.15,서울중앙지방법원,형사,400102,판결,선고
689,160428,사기 미수·유가 증권 위조·위조 유가 증권 행사·공정 증서 원본 불실 기재·불실 기재 공정 증서 원본 행사,2010도1025,2011.07.14,대법원,형사,400102,판결,선고
690,160422,조세범 처벌법 위반·사기,2011도1303,2011.07.14,대법원,형사,400102,판결,선고
691,221077,특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(배임)[일부인정된죄명:특정경제범죄가중처벌등에관한법률위반(횡령)]·부정수표단속법위반·무고·사기,2011노319,2011.07.14,서울고등법원,형사,400102,판결,선고
692,159735,사기·사문서 위조(일부 인정된 죄명:자격모용 사문서작성)·위조 사문서 행사(일부 인정된 죄명:자격 모용작성 사문서 행사)·사문서 변조·변조 사문서 행사·공전자 기록등 불실 기재·불실 기재 공전자 기록등 행사·자격모용 사문서 작성·사기·사문서 위조·위조 사문서 행사,2011노969,2011.07.13,서울중앙지방법원,형사,400102,판결,선고
693,160570,자본 시장과 금융 투자업에 관한 법률 위반·사기,2011노810,2011.07.08,부산지방법원,형사,400102,판결,선고
694,154221,특정 경제 범죄 가중 처벌등에 관한 법률 위반(사기)·사기·특정 경제 범죄 가중처벌등에 관한 법률 위반(배임),2011도1651,2011.06.30,대법원,형사,400102,판결,선고
695,160388,사기·보조금의 예산및 관리에 관한 법률 위반,2010도14257,2011.06.30,대법원,형사,400102,판결,선고
